"subject" "activity" "featDomain" "featAcceleration" "featInstrument" "featJerk" "featMagnitude" "featVariable" "featAxis" "count" "average"
"4329" 14 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 105 -0.378074018809524
"4330" 14 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 19 -0.401913045789474
"4331" 14 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 70 -0.0926462987142857
"4332" 14 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 84 -0.0358869597619048
"4333" 14 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 70 0.428719611
"4334" 14 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 70 0.0979150647285714
"4335" 14 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 84 -0.352004194596429
"4336" 14 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 38 0.447044591052632
"4337" 14 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 16 0.5465197575
"4338" 14 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 91 -0.132062580517582
"4339" 14 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 17 -0.104771670352941
"4340" 14 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 38 0.273724653684211
"4341" 14 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 156 0.139691121820513
"4342" 14 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 50 -0.4141886277
"4343" 14 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 26 -0.316284183769231
"4344" 14 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 31 -0.902316018064516
"4345" 14 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 23 -0.913856553478261
"4346" 14 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 103 -0.391290249902913
"4347" 14 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 119 -0.376836910319328
"4348" 14 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 131 0.115928073501527
"4349" 14 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 150 -0.156158929201667
"4350" 14 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 43 -0.235113958744186
"4351" 14 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 101 -0.252598029881188
"4352" 14 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 1 -0.52784997
"4353" 14 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 51 0.0100330525254902
"4354" 14 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 111 -0.0452255040612613
"4355" 14 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 54 -0.464742933888889
"4356" 14 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 28 0.206284342207143
"4357" 14 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 59 0.47108469920339
"4358" 14 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 21 0.671727587619048
"4359" 14 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 14 -0.356472917142857
"4360" 14 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 94 -0.334017122459574
"4361" 14 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 43 -0.46442716
"4362" 14 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 61 -0.0725598210836065
"4363" 14 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 36 -0.0172075872305556
"4364" 14 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 69 -0.0979462652855072
"4365" 14 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 101 -0.29647822749802
"4366" 14 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 14 0.0599865570714286
"4367" 14 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 106 0.0682628071698113
"4368" 15 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 66 -0.975530343181818
"4369" 15 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 65 -0.953557468
"4370" 15 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 43 -0.947851121395349
"4371" 15 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 80 -0.9517635085
"4372" 15 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 68 -0.956357582647059
"4373" 15 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 92 -0.949221692608696
"4374" 15 "LAYING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 120 -0.95479009075
"4375" 15 "LAYING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 46 -0.956018459347826
"4376" 15 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 47 -0.962995135106383
"4377" 15 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 15 -0.968273010666667
"4378" 15 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 100 -0.9552829407
"4379" 15 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 149 -0.977483680067114
"4380" 15 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 116 -0.963466375948276
"4381" 15 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 73 -0.900111837834247
"4382" 15 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 186 -0.326862186475215
"4383" 15 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 145 -0.114627576831035
"4384" 15 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 172 -0.595205507638488
"4385" 15 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 124 -0.713064733757258
"4386" 15 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 35 -0.460657097054286
"4387" 15 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 52 -0.0587386353461539
"4388" 15 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 84 -0.946060490714286
"4389" 15 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 158 -0.958053068544304
"4390" 15 "LAYING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 46 -0.979812108478261
"4391" 15 "LAYING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 18 -0.947841641111111
"4392" 15 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 111 -0.738275860144144
"4393" 15 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 162 -0.766388737333333
"4394" 15 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 87 -0.964456534367816
"4395" 15 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 38 -0.981288268157895
"4396" 15 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 32 -0.337966479375
"4397" 15 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 98 -0.372996604183673
"4398" 15 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 142 -0.833890186760563
"4399" 15 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 118 -0.282000878059322
"4400" 15 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 40 0.914716376
"4401" 15 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 18 0.874081577777778
"4402" 15 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 81 -0.946380516419753
"4403" 15 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 71 -0.954482807464789
"4404" 15 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 64 -0.926937138125
"4405" 15 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 110 -0.968081920272727
"4406" 15 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 34 -0.986874647647059
"4407" 15 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 51 -0.986153085490196
"4408" 15 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 87 -0.98172384862069
"4409" 15 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 6 -0.991097265
"4410" 15 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 93 -0.904259171112903
"4411" 15 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 122 -0.460110951610164
"4412" 15 "LAYING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 42 -0.951564622785714
"4413" 15 "LAYING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 103 -0.934339687184466
"4414" 15 "LAYING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 181 -0.56392694760221
"4415" 15 "LAYING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 218 -0.420706377917431
"4416" 15 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 33 -0.566664539424242
"4417" 15 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 72 -0.0168300887791667
"4418" 15 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 72 -0.958224495416667
"4419" 15 "LAYING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 21 -0.953315825238095
"4420" 15 "LAYING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 51 -0.979296530196078
"4421" 15 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 37 -0.937803057837838
"4422" 15 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 38 -0.955705260789474
"4423" 15 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 55 -0.929678492
"4424" 15 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 14 -0.938701367857143
"4425" 15 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 30 -0.943801779
"4426" 15 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 42 -0.971556284285714
"4427" 15 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 78 -0.972064258846154
"4428" 15 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 28 -0.984473422142857
"4429" 15 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 97 -0.968878274536082
"4430" 15 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 65 -0.947349644769231
"4431" 15 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 74 -0.976291043513514
"4432" 15 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 54 -0.971849682407407
"4433" 15 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 92 -0.953101402891304
"4434" 15 "SITTING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 31 -0.956873147741935
"4435" 15 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 96 -0.974958563020833
"4436" 15 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 122 -0.982930395819672
"4437" 15 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 75 -0.96719608
"4438" 15 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 65 -0.914284660369231
"4439" 15 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 154 -0.172494662327273
"4440" 15 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 144 -0.276991955068681
"4441" 15 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 130 -0.883813361926154
"4442" 15 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 99 -0.525242848054545
"4443" 15 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 20 -0.050185881835
"4444" 15 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 39 -0.0535578866923077
"4445" 15 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 90 -0.94738594
"4446" 15 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 87 -0.96489235
"4447" 15 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 59 -0.987084356101695
"4448" 15 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 43 -0.98937741372093
"4449" 15 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 67 -0.988872393283582
"4450" 15 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 160 -0.2838141345
"4451" 15 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 79 -0.981286795316456
"4452" 15 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 5 -0.994534972
"4453" 15 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 44 -0.0174217189090909
"4454" 15 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 74 -0.563125536486487
"4455" 15 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 71 -0.834425492535211
"4456" 15 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 142 -0.341250953401408
"4457" 15 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 23 0.0157134960869565
"4458" 15 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 83 -0.925888504578313
"4459" 15 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 63 -0.968297454285714
"4460" 15 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 80 -0.976393740375
"4461" 15 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 69 -0.983749966811594
"4462" 15 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 1 0.21506327
"4463" 15 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 54 -0.96120387537037
"4464" 15 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 26 -0.989068639615385
"4465" 15 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 37 -0.988179802162162
"4466" 15 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 48 -0.986174702916667
"4467" 15 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 129 -0.551894224575612
"4468" 15 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 55 -0.879938378027273
"4469" 15 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 100 -0.65263068463
"4470" 15 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 165 -0.619656244451758
"4471" 15 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 152 -0.446559794471711
"4472" 15 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 6 -0.043460414
"4473" 15 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 53 -0.0370602487735849
"4474" 15 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 10 -0.994000108
"4475" 15 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 64 -0.9858357896875
"4476" 15 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 44 -0.990141914545455
"4477" 15 "SITTING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 49 -0.951137359795918
"4478" 15 "SITTING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 15 -0.977612868
"4479" 15 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 54 -0.965387262407407
"4480" 15 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 1 -0.92434979
"4481" 15 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 47 -0.969350888510638
"4482" 15 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 11 -0.995460718181818
"4483" 15 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 35 -0.984128374571429
"4484" 15 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 78 -0.983564559358974
"4485" 15 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 36 -0.988280922777778
"4486" 15 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 45 -0.946102376222222
"4487" 15 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 12 -0.974676071666667
"4488" 15 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 87 -0.961481962758621
"4489" 15 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 51 -0.978097079411765
"4490" 15 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 70 -0.960788728857143
"4491" 15 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 70 -0.977768568428571
"4492" 15 "STANDING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 52 -0.947456269038462
"4493" 15 "STANDING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 37 -0.941444663783784
"4494" 15 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 89 -0.977180021797753
"4495" 15 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 104 -0.972856911826923
"4496" 15 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 80 -0.96991893575
"4497" 15 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 47 -0.935639708765957
"4498" 15 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 153 -0.270516797935294
"4499" 15 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 112 -0.143552386202679
"4500" 15 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 127 -0.792601454077976
"4501" 15 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 83 -0.623264647546988
"4502" 15 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 17 -0.0502451475882353
"4503" 15 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 36 -0.0532385428361111
"4504" 15 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 78 -0.96516208525641
"4505" 15 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 89 -0.96307367494382
"4506" 15 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 45 -0.988549833555555
"4507" 15 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 25 -0.9850658036
"4508" 15 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 80 -0.643910052
"4509" 15 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 124 -0.354274249435484
"4510" 15 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 69 -0.972798177536232
"4511" 15 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 20 -0.981344155
"4512" 15 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 24 0.176513122916667
"4513" 15 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 82 -0.507650639878049
"4514" 15 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 79 -0.95458764113924
"4515" 15 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 107 -0.344644857028037
"4516" 15 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 26 -0.149811172346154
"4517" 15 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 76 -0.940681581447368
"4518" 15 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 45 -0.943339049777778
"4519" 15 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 64 -0.94076726125
"4520" 15 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 77 -0.97479512038961
"4521" 15 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 3 -0.99427937
"4522" 15 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 50 -0.964586621
"4523" 15 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 44 -0.987378632954545
"4524" 15 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 12 -0.977600588333333
"4525" 15 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 59 -0.981368540508475
"4526" 15 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 100 -0.4397457112954
"4527" 15 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 45 -0.984691365777778
"4528" 15 "STANDING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 83 -0.798502224289157
"4529" 15 "STANDING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 146 -0.53618218839726
"4530" 15 "STANDING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 150 -0.43661928635
"4531" 15 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 42 -0.0263207124416667
"4532" 15 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 11 -0.0259479961272727
"4533" 15 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 40 -0.9493433545
"4534" 15 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 28 -0.969155105
"4535" 15 "STANDING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 38 -0.990045823947368
"4536" 15 "STANDING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 40 -0.961637985
"4537" 15 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 14 -0.945265292857143
"4538" 15 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 52 -0.932176928076923
"4539" 15 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 36 -0.964369514166667
"4540" 15 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 17 -0.980186484705882
"4541" 15 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 52 -0.979902993461539
"4542" 15 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 54 -0.982857647777778
"4543" 15 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 49 -0.71846730755102
"4544" 15 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 30 -0.976843338
"4545" 15 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 69 -0.341825948832029
"4546" 15 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 93 -0.357624647139785
"4547" 15 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 23 -0.599668852173913
"4548" 15 "WALKING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 168 -0.428730410380298
"4549" 15 "WALKING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 38 -0.534255798684211
"4550" 15 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 75 -0.602371728266667
"4551" 15 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 70 -0.304708963992714
"4552" 15 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 179 -0.0502391340814525
"4553" 15 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 119 -0.210330282070168
"4554" 15 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 103 -0.12087862563068
"4555" 15 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 35 0.0110770672942857
"4556" 15 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 52 -0.0545035713192308
"4557" 15 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 49 -0.371211629795918
